 GRB	  Tel  Yr   Mo     Dat      Days    Freq      Fl      rms   Ref
070518    VLA   2007 May  19.31  0.71   8.46    -99     32        gcn6422
070610    VLA   2007 Jun. 15.57  4.70   8.46    80      100       gcn6539
070612A   VLA   2007 Jun. 16.00  3.89   8.46    588     47        xxxxxxx
070612A   VLA   2007 Jun. 17.93  5.82   8.46    589     54        xxxxxxx
070612A   VLA   2007 Jun. 30.87  18.76  4.86    -99     32        gcn6600
070612A   VLA   2007 Jul. 01.01  18.90  4.86    -99     45        xxxxxxx
070612A   VLA   2007 Jul. 10.00  27.89  4.86    -99     45        xxxxxxx
070612A   VLA   2007 Jul. 13.00  30.89  8.46    609     54        xxxxxxx
070612A   VLA   2007 Jul. 16.81  34.70  4.86    -99     35        xxxxxxx
070612A   VLA   2007 Jul. 19.98  37.87  8.46    528     65        xxxxxxx
070612A   VLA   2007 Jul. 20.79  38.68  4.86    416     59        xxxxxxx
070612A   VLA   2007 Jul. 20.96  38.85  8.46    626     45        xxxxxxx
070612A   VLA   2007 Jul. 21.83  39.72  4.86    289     32        xxxxxxx
070612A   VLA   2007 Jul. 22.75  40.64  8.46    870     48        xxxxxxx
070612A   VLA   2007 Aug. 03.69  52.58  4.86    693     52        xxxxxxx
070612A   VLA   2007 Aug. 03.90  52.79  8.46    803     61        xxxxxxx
070612A   VLA   2007 Aug. 04.75  53.64  8.46    775     24        xxxxxxx
070612A   VLA   2007 Aug. 04.90  53.79  4.86    169     49        xxxxxxx
070612A   VLA   2007 Aug. 05.88  54.77  8.46    883     35        xxxxxxx
070612A   VLA   2007 Aug. 06.70  55.59  4.86    296     51        xxxxxxx
070612A   VLA   2007 Aug. 10.73  59.62  4.86    226     43        xxxxxxx
070612A   VLA   2007 Aug. 21.64  70.53  8.46    984     61        xxxxxxx
070612A   VLA   2007 Aug. 25.77  74.66  8.46    1230    42        xxxxxxx
070612A   VLA   2007 Aug. 26.75  75.64  8.46    714     42        xxxxxxx
070612A   VLA   2007 Aug. 27.00  75.89  4.86    457     54        xxxxxxx
070612A   VLA   2007 Oct. 23.27  133.16 8.46    779     40        xxxxxxx
070612A   VLA   2007 Oct. 23.40  133.29 4.86    995     49        xxxxxxx
070612A   VLA   2007 Oct. 30.44  140.33 8.46    645     41        xxxxxxx
070612A   VLA   2007 Oct. 30.45  140.34 4.86    1010    44        xxxxxxx
070612A   VLA   2007 Nov. 05.43  146.32 4.86    336     45        xxxxxxx
070612A   VLA   2007 Nov. 05.45  146.34 8.46    541     45        xxxxxxx
070612A   VLA   2007 Nov. 13.53  154.42 8.46    513     43        xxxxxxx
070612A   VLA   2007 Nov. 13.55  154.44 4.86    338     45        xxxxxxx
070612A   VLA   2008 Apr. 24.13  317.02 8.46    190     37        xxxxxxx
070612A   VLA   2008 Apr. 25.00  317.89 4.86    184     49        xxxxxxx
070612A   VLA   2008 Apr. 26.91  319.80 1.48    276     62        xxxxxxx
070612A   VLA   2008 Jun. 14.73  368.62 4.86    276     43        xxxxxxx
070612A   VLA   2008 Jun. 14.76  368.65 8.46    174     43        xxxxxxx
070612A   VLA   2008 Jun. 14.78  368.67 1.48    -99    103       xxxxxxx
070612A   VLA   2008 Oct. 12.52  488.51 1.46    -6      55        xxxxxxx       
070612A   VLA   2008 Oct. 12.54  488.53 4.86    224     44        xxxxxxx       
070612A   VLA   2008 Oct. 12.55  488.54 8.46    101     39        xxxxxxx       
070612A   VLA   2009 Feb. 06.16  605.15 4.86    204     31        xxxxxxx
070612A   VLA   2009 Feb. 06.20  605.19 1.46    158     48        xxxxxxx
070612A	  VLA   2009 Sep. 03.60  814.59 8.46    68      49        xxxxxxx
070714B   VLA   2007 Jul. 29.73  15.52  8.46    -42     45        gcn6685
070721B   VLA   2007 Aug. 03.43  12.99  8.46    -99     29        gcn6705
070724    VLA   2007 Jul. 25.52  1.07   8.46    -99    85        gcn6667
070724B   VLA   2007 Aug. 05.43  11.45  8.46    -25     36        gcn6740
070729    VLA   2007 Aug. 07.51  9.49   8.46    -71     85        gcn6742
070923    VLA   2007 Aug. 28.78  4.88   8.46    -99     45        gcn6831
071003    VLA   2007 Oct. 05.08  1.76   8.46    393     55        gcn6853
071003    VLA	2007 Oct. 07.14  3.82   8.46    430     50        xxxxxxx
071003    VLA   2007 Oct. 07.16  3.84   4.86    224     54        xxxxxxx
071003    VLA   2007 Oct. 12.04  8.72   8.46	431	51	  xxxxxxx
071003    VLA   2007 Oct. 14.62  11.30	8.46	332	67	  xxxxxxx
071003    VLA   2007 Oct. 24.98  21.66	8.46	260	42	  xxxxxxx
071003    VLA   2007 Oct. 25.00  21.68	4.86	119	46	  xxxxxxx
071003    VLA   2007 Nov. 05.00  32.68	8.46	109	45	  xxxxxxx
071003    VLA   2007 Nov. 07.01  34.69  4.86	93	52	  xxxxxxx
071010A   VLA   2007 Oct. 12.00  1.85   8.46    -4      35        gcn6901
071010B   VLA   2007 Oct. 13.77  2.90   8.46    276     49        gcn6915
071010B   VLA   2007 Oct. 14.66  3.79   8.46    330     52        xxxxxxx
071010B   VLA   2007 Oct. 15.61  4.74   4.86    57      70        xxxxxxx
071010B   VLA   2007 Oct. 15.62  4.75   8.46    280     40        xxxxxxx
071010B   VLA   2007 Oct. 15.63  4.76   22.50   67      120       xxxxxxx
071010B   VLA   2007 Oct. 23.49  12.62  8.46    116     46        xxxxxxx
071010B   VLA   2007 Oct. 24.67  13.80  4.86    232     54        xxxxxxx
071010B   VLA   2007 Oct. 30.40  19.53  8.46    136     40        xxxxxxx
071010B   VLA   2007 Oct. 30.42  19.55  4.86    130     42        xxxxxxx
071010B   VLA   2007 Nov. 05.47  25.60  4.86    57      49        xxxxxxx
071010B   VLA   2007 Nov. 05.49  25.62  8.46    17      47        xxxxxxx
071011    VLA   2007 Oct. 13.34  1.81   8.46    -14     60        gcn6914
071018    VLA   2007 Oct. 19.52  1.16   8.46    -99     31        gcn6941
071018    VLA   2007 Oct. 30.38  12.02  8.46    -75     39        xxxxxxx
071020    VLA   2007 Oct. 22.47  2.18   8.46    186     26        gcn6978
070120    VLA   2007 Oct. 23.42  3.13   4.86    85      42        xxxxxxx
071020    VLA   2007 Oct. 23.44  3.15   8.46    141     40        xxxxxxx
071020    VLA   2007 Dec. 16.25  56.96  8.46    13      36        xxxxxxx
071020    VLA   2007 Dec. 16.27  56.98  4.86    118     44        xxxxxxx
071021    VLA   2007 Oct. 23.26  1.86   8.46    149     44        gcn6982
071021    VLA   2007 Oct. 24.28  2.88   8.46    17      35        xxxxxxx
071021    VLA   2007 Oct. 30.36  8.96   8.46    -24     46        xxxxxxx
071021    VLA   2007 Nov. 05.03  14.63  8.46    46      42        xxxxxxx
071109    VLA   2007 Nov. 10.00  0.04   8.46    188     42        gcn7049?
071109    VLA   2007 Nov. 11.04  1.08   8.46    33      28        gcn7055
071112B   ATCA  2007 Nov. 14.29  1.52   8.46    -99     47        gcn7095
071112C   VLA   2007 Nov. 16.33  3.56   8.46    -19     38        gcn7098
071122    VLA   2007 Nov. 24.94  2.88   8.46    255     45        gcn7132
071122    VLA   2007 Dec. 15.78  23.72  8.46    157     57        xxxxxxx
071122    VLA   2007 Dec. 15.80  23.74  4.86    161     62        xxxxxxx
080120    VLA   2008 Jan. 21.72  1.18   8.46    -99    50        gcn7200
080212    VLA   2008 Feb. 13.53  0.80   8.46    83      51        gcn7308
080229    VLA   2008 Mar. 01.50  0.79   8.46    635   44        gcn7361
080319B   CARMA 2008 Mar. 20.48  1.22   95      120   250       gcn7493
080319B   VLA   2008 Mar. 21.56  2.30   4.86    204     40        Brad 
080319B   VLA   2008 Mar. 21.56  2.30   8.46    232     42        xxxxxxx
080319B   VLA   2008 Mar. 26.58  7.32   4.86    167     61        xxxxxxx 
080319B   VLA   2008 Mar. 26.58  7.32   8.46    8       55        xxxxxxx 
080319B   VLA   2008 Dec. 28.00  279.74 1.46   -99      14        xxxxxxx
080413A   VLA   2008 Apr. 14.53  1.41   8.46    -61     49        gcn7614
080413B   VLA   2008 Apr. 14.59  1.22   8.46    86      36        gcn7617
080430    VLA   2008 May. 01.17  0.34   8.46    68      46        gcn7659
080503    VLA   2008 May. 06.57  3.05   8.46    -99     18        gcn7684
080503    VLA   2008 May. 08.44  4.92   8.46    3       30        xxxxxxx
080506    VLA   2008 May. 08.53  1.79   8.46    -40     40        gcn7698
080507    VLA   2008 May. 13.14  5.82   8.46    44      49        gcn7731
080603A   VLA   2008 Jun. 05.39  1.92   8.46    116     41        gcn7843
080603A   VLA   2008 Jun. 07.42  3.95   8.46    154     28        gcn7855
080603A   VLA   2008 Jun. 08.24  4.77   4.86    112     45        xxxxxxx
080603A   VLA   2008 Jun. 08.26  4.79   8.46    230     29        xxxxxxx
080603A   VLA   2008 Jun. 16.19  12.72  4.86    186     49        xxxxxxx
080603A   VLA   2008 Jun. 16.21  12.74  8.46    -99    42        xxxxxxx
080603B   VLA   2008 Jun. 05.16  1.34   8.46    11      41        gcn7840
080604    VLA   2008 Jun. 05.22  0.91   8.46    -8      39        gcn7842
080613A   VLA   2008 Jun. 16.17  2.77   8.46    7       46        gcn7888
080702A   VLA   2008 Jul. 03.33  0.89   8.46    -22     52        gcn7934
080721    VLA   2008 Jul. 24.15  2.72   8.46    93      48        gcn8011
080723B   VLA   2008 Jul. 24.13  0.57   8.46    -99    67        gcn8013
080810    VLA   2008 Aug. 13.36  2.81   8.46    151     50        gcn8103
080913    VLA   2008 Sep. 18.62  5.34   8.46    -16     79        xxxxxxx
080913    VLA   2008 Sep. 25.46  12.18  8.46    111     51        xxxxxxx
080913    VLA   2008 Oct. 12.48  28.90  8.46    -20     63        xxxxxxx
081024    VLA   2008 Oct. 25.27  0.73   8.46    -36     52        gcn8419
081024B   VLA   2008 Oct. 28.99  4.81   8.46    -99    38        gcn8451
081118    VLA   2008 Nov. 20.35  1.39   8.46    -70     60        gcn8532
081126    VLA   2008 Nov. 28.97  2.74   8.46    24      64        gcn8587
081203A   VLA   2008 Dec. 04.39  0.73   8.46    76      54        gcn8613
081203B   VLA   2008 Dec. 05.70  2.12   8.46    160     41        gcn8625
081203B   VLA   2008 Dec. 10.54  6.96   8.46    162     44        xxxxxxx
081203B   VLA   2008 Dec. 13.62  10.04  8.46    39      40        xxxxxxx
081203B   VLA   2008 Dec. 13.63  10.05  4.88    17      42        xxxxxxx
081203B   VLA   2008 Dec. 17.67  14.09  8.46    66      43        xxxxxxx
081221    VLA   2008 Dec. 27.14  5.46   8.46    97      38        gcn8741
081221    VLA   2008 Dec. 28.16  6.45   8.46    167     27        gcn8748
081221    VLA   2009 Jan. 05.07  14.36  8.46    108     27        xxxxxxx
081221    VLA   2009 Jan. 05.09  14.38  4.86    142     33        xxxxxxx
081221    VLA   2009 Jan. 05.11  14.40  1.46    -99    52        xxxxxxx
081222    VLA   2008 Dec. 23.17  0.97   8.46    54      53        gcn8716
090102    VLA   2009 Jan. 03.55  1.43   8.46    91      49        gcn8779
090205    VLA   2009 Feb. 07.50  1.54   8.46    21      47        gcn8896
090205    VLA   2009 Mar. 20.41  14.45  8.46    -2      44        xxxxxxx
090313    CARMA 2009 Mar. 14.40  1.02   92.5    4000    600       gcn9005
090313    CARMA 2009 Mar. 18.40  5.02   92.5    1500    200       xxxxxxx
090313    VLA   2009 Mar. 19.23  5.85   8.46    269     31        gcn9011
090313    VLA   2009 Mar. 20.39  7.01   8.46    339     39        xxxxxxx
090313    VLA   2009 Mar. 21.25  7.87   8.46    576     44        xxxxxxx
090313    VLA   2009 Mar. 21.26  7.88   4.86    361     32        xxxxxxx
090313    VLA   2009 Mar. 22.28  8.90   8.46    418     41        xxxxxxx
090313    VLA   2009 Mar. 23.26  9.88   8.46    443     61        xxxxxxx
090313    VLA   2009 Mar. 23.28  9.90   4.86    268     61        xxxxxxx
090313    VLA   2009 Mar. 24.26  10.88  8.46    265     41        xxxxxxx
090313    VLA   2009 Mar. 24.27  10.89  4.86    209     30        xxxxxxx
090313    VLA   2009 Mar. 25.11  11.73  8.46    305     52        xxxxxxx
090313    VLA   2009 Mar. 25.54  12.16  4.86    218     64        xxxxxxx
090313    VLA   2009 Mar. 26.31  12.93  8.46    296     37        xxxxxxx
090313    VLA   2009 Mar. 26.33  12.95  4.86    186     30        xxxxxxx
090313    VLA   2009 Apr. 01.21  18.83  8.46    353     37        xxxxxxx
090313    VLA   2009 Apr. 01.23  18.85  4.86    263     34        xxxxxxx
090313    VLA   2009 Apr. 01.26  18.88  1.46    -99    87        xxxxxxx
090313    VLA   2009 Apr. 10.44  28.06  8.46    265     41        xxxxxxx
090313    VLA   2009 Apr. 10.46  28.08  4.86    225     37        xxxxxxx
090313    VLA   2009 Apr. 10.48  28.10  1.46    -99    84        xxxxxxx
090313    VLA   2009 Apr. 23.24  40.86  8.46    -99    39        xxxxxxx
090313    VLA   2009 Apr. 23.25  40.87  4.86    -99    35        xxxxxxx
090313    VLA   2009 Apr. 23.28  40.90  1.46    -99    102       xxxxxxx
090323    VLA   2009 Mar. 26.38 3.38    8.46    27      38	   xxxxxx
090323    VLA   2009 Mar. 27.38 4.38    8.46    225     35	   xxxxxx
090323    VLA   2009 Mar. 28.43 5.43    8.46    100     40	   xxxxxx
090323    VLA   2009 Mar. 29.16 6.16    8.46    157     31	   xxxxxx
090323    VLA   2009 Mar. 30.18 7.18    8.46    219     39	   xxxxxx
090323    VLA   2009 Mar. 31.32 8.32    8.46    281     38	   xxxxxx
090323    VLA   2009 Apr.  1.30 9.30    8.46    164     35	   xxxxxx
090323    VLA   2009 Apr.  3.29 11.29   8.46    166     27	   xxxxxx
090323    VLA   2009 Apr.  3.28 11.28   4.86    110     45	   xxxxxx
090323    VLA   2009 Apr.  4.41 12.41   8.46    183     35	   xxxxxx
090323    VLA   2009 Apr.  5.14 13.14   8.46    123     29	   xxxxxx
090323    VLA   2009 Apr.  6.28 14.28   8.46    312     27	   xxxxxx
090323    VLA   2009 Apr.  7.42 15.42   8.46    43      27	   xxxxxx
090323    VLA   2009 Apr.  9.44 17.44   8.46    127     30	   xxxxxx
090323    VLA   2009 Apr. 10.42 18.42   8.46    295     27	   xxxxxx
090323    VLA   2009 Apr. 14.09 22.09   8.46    178     56	   xxxxxx
090323    VLA   2009 Apr. 17.04 25.04   8.46    167     33	   xxxxxx
090323    VLA   2009 Apr. 25.46 33.46   8.46     78	32	   xxxxxx
090323    VLA   2009 May   3.41 41.41   8.46     77     31	   xxxxxx
090323    VLA   2009 May  11.35 49.35   8.46     61     29	   xxxxxx
090323    VLA   2009 Aug. 01.18 131.18  8.46    -13     27         xxxxxx
090328    VLA   2009 Mar. 30.02  1.62   8.46    172     57	   xxxxxx
090328    VLA   2009 Mar. 30.99  2.59   8.46    337     60	   xxxxxx
090328    VLA   2009 Apr.  1.02  3.62   8.46    783     57	   xxxxxx
090328    VLA   2009 Apr.  3.03  5.63   8.46    195     34	   xxxxxx
090328    VLA   2009 Apr.  4.01  6.61   8.46    674     155	   xxxxxx
090328    VLA   2009 Apr.  5.09  7.69   8.46    214     41	   xxxxxx
090328    VLA   2009 Apr.  6.02  8.62   8.46    523     57	   xxxxxx
090328    VLA   2009 Apr.  6.97  9.57   8.46    809     39	   xxxxxx
090328    VLA   2009 Apr. 11.14 13.74   8.46    603     67	   xxxxxx
090328    VLA   2009 Apr. 14.00 16.60   8.46    643     59	   xxxxxx
090328    VLA   2009 Apr. 16.99 19.59   8.46    886     58	   xxxxxx
090328    VLA   2009 Apr. 24.97 27.57   8.46    410     59	   xxxxxx
090328    VLA   2009 May   9.96 42.56   8.46     78     43	   xxxxxx
090328    VLA   2009 May  11.86 44.46   8.46     21     64	   xxxxxx
090328    VLA	2009 May  17.92 50.52   8.46    -20	40         xxxxxx
090417A   VLA   2009 Apr. 17.90  00.35  8.46    -99     26        gcn9160
090417A   VLA   2009 Apr. 18.91  01.36  8.46    -99     21        gcn9160
090417A   VLA   2009 Apr. 24.88  07.33  8.46    -99    35        xxxxxxx
090417B   VLA   2009 Apr. 19.37  01.73  8.46    -99    40        gcn9165
090418    VLA   2009 Apr. 19.46  01.00  8.46    219     44        gcn9166  
090418    VLA   2009 Apr. 23.51  05.05  8.46    -99    46        xxxxxxx
090423    VLA   2009 Apr. 25.00 1.67    8.46    100     49.8       cff+10
090423    CARMA 2009 Apr. 25.20 1.87    92.5    450     180        cff+10
090423    VLA   2009 Apr. 26.08 2.75    8.46    31.9    39.3       cff+10
090423    VLA   2009 May   1.03 7.70    8.46    63.4    21.7       cff+10
090423    VLA   2009 May   3.04 9.71    8.46    67.9    18.7       cff+10
090423    VLA   2009 May   4.00 10.67   8.46    65.5    21.7       cff+10
090423    VLA   2009 May   5.05 11.72   8.46    -1.1    18.2       cff+10
090423    VLA   2009 May   6.03 12.70   8.46    92.4    22.7       cff+10
090423    VLA   2009 May   8.09 14.76   8.46    24.9    19.3       cff+10
090423    VLA   2009 May   9.09 15.76   8.46    32.9    19.1       cff+10
090423    VLA   2009 May  10.08 16.75   8.46    64.9    19.1       cff+10
090423    VLA   2009 May  13.02 19.69   8.46    23.2    19.3       cff+10
090423    VLA   2009 May  14.09 20.76   8.46    52.4    23.2       cff+10
090423    VLA   2009 May  15.04 21.71   8.46    29.9    14.9       cff+10
090423    VLA   2009 May  20.14 26.81   8.46    50.7    18.1       cff+10
090423    VLA   2009 May  22.96 29.63   8.46   -27.6    55.4       cff+10
090423    VLA   2009 May  27.12 33.79   8.46    50.1    19.0       cff+10
090423    VLA   2009 Jun. 20.00 57.67   8.46    -3.3    21.2       cff+10
090423    VLA   2009 Jun. 26.08 63.75   8.46    24.9    20.6       cff+10
090423    VLA   2009 Jun. 26.91 64.58   8.46   -15.1    19.5       cff+10 
090424    VLA   2009 Apr. 26.09  01.50  8.46    673     39        gcn9260 
090424    VLA   2009 Apr. 27.39  02.80  8.46    186     50        xxxxxxx 
090424    VLA   2009 Apr. 29.11  04.52  8.46    214     40        xxxxxxx 
090424    VLA   2009 Apr. 30.20  05.71  8.46    309     35        xxxxxxx
090424    VLA   2009 Apr. 30.23  05.74  8.46    -99    41        xxxxxxx
090424    WSRT  2009 May. 04.98  10.49  2.30    47      56        gcn9504
090424    GMRT  2009 May. 23.56  29.07  1.28    -99    47        gcn9484
090424    WSRT  2009 May. 23.78  29.29  4.90    84      43        gcn9504
090429B   VLA  2009 Apr. 30.28  1.05    8.46    55      37        xxxxxxx
090618    VLA   2009 Jun. 19.33  0.98   8.46    389     51        gcn9533 
090618    VLA   2009 Jun. 20.04  1.69   8.46    551     51        xxxxxxx 
090618    VLA   2009 Jun. 20.68  2.33   4.86    251     60        xxxxxxx 
090618    VLA   2009 Jun. 23.37  5.02   4.86    212     61        xxxxxxx 
090618    VLA   2009 Jun. 23.38  5.03   8.46    165     51        xxxxxxx 
090618    VLA   2009 Jun. 27.28  8.93   4.86    -10     49        xxxxxxx 
090618    VLA   2009 Jun. 27.35  9.00   8.46    20      44        xxxxxxx 
090618    VLA   2009 Jul. 05.23  17.88  4.86    -8      62        xxxxxxx 
090618    VLA   2009 Jul. 05.25  17.90  8.46    -61     87        xxxxxxx
090709A   VLA   2009 Jul. 10.46	 1.14	8.46	174	53	  gcn9657  
090709A   VLA   2009 Jul. 11.39  2.07	1.43	79	144	  gcn9657
090709A   VLA   2009 Jul. 11.42  2.10	8.46	62	35	  gcn9657
090715B	  VLA   2009 Jul. 20.14  4.20   8.46	209	41        gcn9695
090715B	  VLA   2009 Jul. 22.05  6.11   8.46	71	48        xxxxxxx
090715B	  VLA   2009 Jul. 23.19  7.25   8.46	196	58        xxxxxxx
090715B	  VLA   2009 Jul. 25.13  9.19   8.46	257	57        xxxxxxx
090715B	  VLA   2009 Jul. 28.04  12.10  8.46	41	100       xxxxxxx
090715B	  VLA   2009 Aug. 01.21  16.27  8.46	36	41        xxxxxxx
090809	  VLA   2009 Aug. 11.37  1.64   8.46    8       39        gcn9765
090809	  VLA   2009 Aug. 13.28  3.55   8.46    -19     42        xxxxxxx
090812    VLA   2009 Aug. 13.37  1.12   8.46    104	43        gcn9814 
090812    VLA   2009 Aug. 15.41  3.16   8.46    62	62        gcn9814
090812    VLA   2009 Aug. 19.45  7.20   8.46    58	59        xxxxxxx
090902B	  WSRT  2009 Sep. 3.77   1.31   4.8     111     28        xxxxxxx
090902B	  VLA   2009 Sep. 03.94  1.48   8.46    141     39        gcn9889
090902B	  VLA   2009 Sep. 07.05  4.59   8.46    13      31        xxxxxxx
090902B	  VLA   2009 Sep. 08.05  5.59   8.46    130     34        xxxxxxx
090902B	  VLA   2009 Sep. 10.15  7.69   8.46    10      32        xxxxxxx
090902B	  VLA   2009 Sep. 11.05  8.59   8.46    80      32        xxxxxxx
090902B	  VLA   2009 Sep. 13.10  10.64  8.46    99      31        xxxxxxx
090902B	  VLA   2009 Sep. 14.14  11.60  8.46    71      33        xxxxxxx
090902B	  VLA   2009 Sep. 18.04  15.50  8.46    52      32        xxxxxxx
090902B	  VLA   2009 Sep. 19.00  16.46  8.46    89      36        xxxxxxx
090902B	  VLA   2009 Sep. 25.09  22.51  8.46    26      29        xxxxxxx
090902B	  VLA   2009 Sep. 27.08  24.50  8.46    67      29        xxxxxxx
090902B	  VLA   2009 Oct. 07.01  34.43  8.46    38      28        xxxxxxx
090902B	  VLA   2009 Oct. 09.01  36.43  8.46    66      27        xxxxxxx
090902B	  VLA   2009 Oct. 11.81  39.23  8.46    21      31        xxxxxxx
090902B   VLA   2009 Nov.  6.90 65.44   8.46     8.6    19.9      xxxxxxx
090902B   VLA   2009 Nov.  7.77 66.31   8.46    21.8    19.2      xxxxxxx
090902B   VLA   2009 Nov.  9.00 67.54   8.46    48.3    19.4      xxxxxxx
090902B   VLA   2009 Nov. 14.88 73.42   8.46    30.9    21.0      xxxxxxx
